Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,-9999
2270,Gianluca Scamacca,it ITA,FW,West Ham,eng Premier League,24-066,1999,16,11,926,10.3,3,0,3,3,0,0,3,0,2.5,2.5,0.7,3.1,13,17,48,0.29,0.00,0.29,0.29,0.29,0.24,0.07,0.31,0.24,0.31,Matches,8790f988
2271,Gustavo Scarpa,br BRA,MFFW,Nott'ham Forest,eng Premier League,29-062,1994,4,2,160,1.8,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.3,8,10,4,0.00,0.00,0.00,0.00,0.00,0.14,0.02,0.16,0.14,0.16,Matches,2964fd20
2272,Kevin Schade,de GER,FWMF,Brentford,eng Premier League,21-101,2001,5,0,69,0.8,0,1,1,0,0,0,1,0,0.2,0.2,0.4,0.5,3,0,4,0.00,1.30,1.30,0.00,1.30,0.21,0.46,0.67,0.21,0.67,Matches,52afb588
2273,Kevin Schade,de GER,FWMF,Freiburg,de Bundesliga,21-101,2001,8,1,182,2.0,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,7,3,20,0.49,0.00,0.49,0.49,0.49,0.12,0.00,0.12,0.12,0.12,Matches,52afb588
2274,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,23-329,1999,13,9,754,8.4,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,14,22,17,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches,049751d7
2275,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,31-078,1991,22,22,1963,21.8,1,0,1,1,0,0,4,0,3.0,3.0,1.0,4.0,20,94,17,0.05,0.00,0.05,0.05,0.05,0.14,0.05,0.18,0.14,0.18,Matches,c8aa95da
2276,Derry Scherhant,de GER,FW,Hertha BSC,de Bundesliga,20-118,2002,7,1,187,2.1,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,3,1,10,0.48,0.00,0.48,0.48,0.48,0.10,0.05,0.15,0.10,0.15,Matches,93cba339
2277,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,27-043,1996,14,10,941,10.5,3,1,4,3,0,0,0,0,4.8,4.8,0.6,5.4,9,12,67,0.29,0.10,0.38,0.29,0.38,0.46,0.05,0.52,0.46,0.52,Matches,5d4f7d61
2278,Kingsley Schindler,de GER,DFMF,Köln,de Bundesliga,29-239,1993,19,4,695,7.7,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,9,32,38,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches,bd527260
2279,Xaver Schlager,at AUT,MF,RB Leipzig,de Bundesliga,25-161,1997,19,16,1466,16.3,1,1,2,1,0,0,2,0,0.3,0.3,0.7,1.0,22,72,12,0.06,0.06,0.12,0.06,0.12,0.02,0.04,0.06,0.02,0.06,Matches,8f056768
2280,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,25-314,1997,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,f6bdc830
2281,Keven Schlotterbeck,de GER,DF,Bochum,de Bundesliga,25-314,1997,7,6,557,6.2,1,0,1,1,0,0,3,0,0.9,0.9,0.3,1.2,2,14,2,0.16,0.00,0.16,0.16,0.16,0.15,0.05,0.20,0.15,0.20,Matches,f6bdc830
2282,Nico Schlotterbeck,de GER,DF,Dortmund,de Bundesliga,23-097,1999,23,23,2004,22.3,3,4,7,3,0,0,3,0,1.5,1.5,1.2,2.7,34,142,12,0.13,0.18,0.31,0.13,0.31,0.07,0.06,0.12,0.07,0.12,Matches,34e12499
2283,Jeffrey Schlupp,gh GHA,MFFW,Crystal Palace,eng Premier League,30-075,1992,24,21,1790,19.9,1,0,1,1,0,0,5,0,1.5,1.5,0.6,2.2,23,66,44,0.05,0.00,0.05,0.05,0.05,0.08,0.03,0.11,0.08,0.11,Matches,3312f911
2284,Kasper Schmeichel,dk DEN,GK,Nice,fr Ligue 1,36-123,1986,24,24,2160,24.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,53af52f3
2285,Romano Schmid,at AUT,MF,Werder Bremen,de Bundesliga,23-040,2000,18,11,1064,11.8,0,2,2,0,0,0,1,0,0.4,0.4,0.9,1.3,20,55,50,0.00,0.17,0.17,0.00,0.17,0.03,0.07,0.11,0.03,0.11,Matches,220ace7e
2286,Niklas Schmidt,de GER,MF,Werder Bremen,de Bundesliga,25-007,1998,15,7,758,8.4,2,0,2,2,0,0,1,0,1.4,1.4,0.8,2.1,21,38,37,0.24,0.00,0.24,0.24,0.24,0.16,0.09,0.25,0.16,0.25,Matches,b9ae8560
2287,Benno Schmitz,de GER,DF,Köln,de Bundesliga,28-111,1994,21,20,1636,18.2,1,0,1,1,0,0,3,0,0.2,0.2,1.9,2.1,24,88,89,0.06,0.00,0.06,0.06,0.06,0.01,0.10,0.12,0.01,0.12,Matches,ad00b1a8
2288,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,26-055,1997,21,17,1490,16.6,0,2,2,0,0,0,3,0,0.3,0.3,1.1,1.4,6,73,15,0.00,0.12,0.12,0.00,0.12,0.02,0.07,0.09,0.02,0.09,Matches,2cfae697
2289,Perr Schuurs,nl NED,DF,Torino,it Serie A,23-102,1999,19,18,1446,16.1,0,2,2,0,0,0,4,0,0.4,0.4,0.4,0.7,7,39,0,0.00,0.12,0.12,0.00,0.12,0.02,0.02,0.05,0.02,0.05,Matches,e613313c
2290,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,27-317,1995,23,23,2070,23.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,87436846
2291,Alexander Schwolow,de GER,GK,Schalke 04,de Bundesliga,30-279,1992,17,17,1530,17.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,Matches,0d55d942
2292,Demba Seck,sn SEN,FWMF,Torino,it Serie A,22-026,2001,13,5,382,4.2,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,17,12,35,0.00,0.00,0.00,0.00,0.00,0.09,0.05,0.15,0.09,0.15,Matches,16463a79
2293,Haris Seferović,ch SUI,FWMF,Celta Vigo,es La Liga,31-014,1992,5,1,187,2.1,1,0,1,1,0,0,1,0,0.5,0.5,0.2,0.7,4,2,12,0.48,0.00,0.48,0.48,0.48,0.23,0.11,0.34,0.23,0.34,Matches,a45eac1f
2294,Jacopo Segre,it ITA,DF,Torino,it Serie A,26-019,1997,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,3cb132e6
2295,Paul Seguin,de GER,MF,Union Berlin,de Bundesliga,27-344,1995,16,3,515,5.7,1,3,4,1,0,0,4,0,1.0,1.0,2.0,3.0,10,34,26,0.17,0.52,0.70,0.17,0.70,0.18,0.34,0.52,0.18,0.52,Matches,8872ed17
2296,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,22-277,2000,20,20,1753,19.5,0,0,0,0,0,0,6,0,0.1,0.1,0.5,0.6,17,45,31,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,cea59f02
2297,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,28-047,1995,13,3,282,3.1,1,1,2,0,1,1,1,0,1.2,0.4,0.9,1.3,3,5,22,0.32,0.32,0.64,0.00,0.32,0.39,0.28,0.66,0.14,0.41,Matches,1238a3f9
2298,Davie Selke,de GER,FW,Köln,de Bundesliga,28-047,1995,6,2,229,2.5,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,3,1,9,0.00,0.00,0.00,0.00,0.00,0.26,0.01,0.27,0.26,0.27,Matches,1238a3f9
2299,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,31-010,1992,26,26,2340,26.0,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,834b5c4c
2300,Nélson Semedo,pt POR,DF,Wolves,eng Premier League,29-112,1993,24,19,1632,18.1,0,1,1,0,0,0,6,1,0.1,0.1,0.6,0.7,38,71,91,0.00,0.06,0.06,0.00,0.06,0.01,0.03,0.04,0.01,0.04,Matches,d04b94db
2301,Vivaldo Semedo,pt POR,FW,Udinese,it Serie A,18-039,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,b6baba31
2302,Antoine Semenyo,gh GHA,FWMF,Bournemouth,eng Premier League,23-060,2000,4,2,198,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,3,4,8,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09,Matches,efd2ec23
2303,Marvin Senaya,tg TOG,DF,Strasbourg,fr Ligue 1,22-039,2001,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,1d383c10
2304,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,25-302,1997,21,20,1698,18.9,2,0,2,2,0,0,3,0,1.2,1.2,0.2,1.4,4,34,2,0.11,0.00,0.11,0.11,0.11,0.06,0.01,0.07,0.06,0.07,Matches,35141f4c
2305,Stefano Sensi,it ITA,MF,Monza,it Serie A,27-215,1995,18,15,1152,12.8,2,0,2,2,0,0,5,0,0.7,0.7,1.0,1.8,18,114,18,0.16,0.00,0.16,0.16,0.16,0.06,0.08,0.14,0.06,0.14,Matches,b70bde8f
2306,Jaime Seoane,es ESP,MF,Getafe,es La Liga,26-045,1997,14,2,304,3.4,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,3,6,5,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.11,0.02,0.11,Matches,a62b4888
2307,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,31-304,1991,17,17,1530,17.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,343f753a
2308,Suat Serdar,de GER,MF,Hertha BSC,de Bundesliga,25-331,1997,22,20,1523,16.9,4,1,5,4,0,0,4,0,1.8,1.8,0.9,2.7,25,62,37,0.24,0.06,0.30,0.24,0.30,0.11,0.05,0.16,0.11,0.16,Matches,b3325a30
2309,Leonardo Sernicola,it ITA,DF,Cremonese,it Serie A,25-221,1997,21,19,1684,18.7,1,1,2,1,0,0,6,0,1.0,1.0,1.1,2.2,46,49,75,0.05,0.05,0.11,0.05,0.11,0.05,0.06,0.11,0.05,0.11,Matches,dd7febd8
2310,Ryan Sessegnon,eng ENG,DF,Tottenham,eng Premier League,22-294,2000,17,9,813,9.0,2,0,2,2,0,0,4,0,1.6,1.6,1.1,2.7,24,22,64,0.22,0.00,0.22,0.22,0.22,0.18,0.12,0.30,0.18,0.30,Matches,6aa3e78b
2311,Stephan El Shaarawy,it ITA,DFMF,Roma,it Serie A,30-132,1992,18,6,823,9.1,3,0,3,3,0,0,2,0,3.3,3.3,0.7,4.0,34,37,65,0.33,0.00,0.33,0.33,0.33,0.36,0.08,0.43,0.36,0.43,Matches,d3aaad90
2312,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,27-239,1995,21,20,1751,19.5,1,2,3,1,0,0,4,0,0.7,0.7,2.5,3.2,47,95,56,0.05,0.10,0.15,0.05,0.15,0.04,0.13,0.17,0.04,0.17,Matches,9c94165b
2313,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,31-009,1992,3,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,3727dd3c
2314,Jonjo Shelvey,eng ENG,MF,Nott'ham Forest,eng Premier League,31-009,1992,4,3,262,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.3,1,16,0,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.10,0.01,0.10,Matches,3727dd3c
2315,Eldor Shomurodov,uz UZB,FW,Spezia,it Serie A,27-252,1995,5,3,300,3.3,0,0,0,0,0,0,1,0,1.2,1.2,0.5,1.7,2,10,18,0.00,0.00,0.00,0.00,0.00,0.37,0.15,0.52,0.37,0.52,Matches,57469b2d
2316,Eldor Shomurodov,uz UZB,FW,Roma,it Serie A,27-252,1995,6,1,119,1.3,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,3,4,15,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.45,0.45,0.45,Matches,57469b2d
2317,Kaj Sierhuis,nl NED,FWMF,Reims,fr Ligue 1,24-315,1998,6,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,9c2b1f11
2318,Vincent Sierro,ch SUI,FWMF,Toulouse,fr Ligue 1,27-151,1995,4,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,Matches,92ffb8f9
2319,Kiliann Sildillia,fr FRA,DFMF,Freiburg,de Bundesliga,20-296,2002,20,19,1625,18.1,0,2,2,0,0,0,4,1,0.7,0.7,0.6,1.3,17,63,39,0.00,0.11,0.11,0.00,0.11,0.04,0.03,0.07,0.04,0.07,Matches,313254a3
2320,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,27-122,1995,23,16,1359,15.1,4,3,7,4,0,0,2,0,7.7,7.7,2.2,9.8,28,31,118,0.26,0.20,0.46,0.26,0.46,0.51,0.14,0.65,0.51,0.65,Matches,3effaa34
2321,Bernardo Silva,pt POR,MFFW,Manchester City,eng Premier League,28-210,1994,24,19,1706,19.0,4,5,9,4,0,0,3,0,1.6,1.6,2.5,4.1,70,94,151,0.21,0.26,0.47,0.21,0.47,0.09,0.13,0.22,0.09,0.22,Matches,3eb22ec9
2322,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,25-220,1997,23,21,1937,21.5,1,7,8,1,0,0,3,0,0.7,0.7,3.3,4.0,38,126,91,0.05,0.33,0.37,0.05,0.37,0.03,0.15,0.19,0.03,0.19,Matches,30af8b93
2323,David Silva,es ESP,MF,Real Sociedad,es La Liga,37-059,1986,17,15,1145,12.7,1,2,3,1,0,0,2,0,1.9,1.9,1.9,3.8,35,98,78,0.08,0.16,0.24,0.08,0.24,0.15,0.15,0.30,0.15,0.30,Matches,e2716bd0
2324,Rui Silva,pt POR,GK,Betis,es La Liga,29-029,1994,18,18,1620,18.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,ea83bfa6
2325,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,38-167,1984,21,20,1812,20.1,0,2,2,0,0,0,1,0,1.0,1.0,0.4,1.4,4,82,1,0.00,0.10,0.10,0.00,0.10,0.05,0.02,0.07,0.05,0.07,Matches,86e7deaf
2326,Marco Silvestri,it ITA,GK,Udinese,it Serie A,32-006,1991,25,25,2250,25.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0d422df7
2327,Abdallah Sima,sn SEN,FW,Angers,fr Ligue 1,21-264,2001,22,14,1253,13.9,3,0,3,3,0,0,0,0,3.8,3.8,1.4,5.2,27,14,97,0.22,0.00,0.22,0.22,0.22,0.27,0.10,0.37,0.27,0.37,Matches,fdbde523
2328,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,22-309,2000,14,11,844,9.4,1,1,2,1,0,0,0,0,1.0,1.0,0.3,1.3,9,57,35,0.11,0.11,0.21,0.11,0.21,0.11,0.03,0.14,0.11,0.14,Matches,fcb27134
2329,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,27-246,1995,15,0,202,2.2,3,0,3,3,0,0,1,0,0.7,0.7,0.8,1.4,9,8,23,1.34,0.00,1.34,1.34,1.34,0.30,0.34,0.64,0.30,0.64,Matches,343c0d52
2330,Ellis Simms,eng ENG,FW,Everton,eng Premier League,22-062,2001,5,1,102,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,3,6,0.00,0.00,0.00,0.00,0.00,0.18,0.04,0.22,0.18,0.22,Matches,26d3b5be
2331,Eduardo Simões,pt POR,DF,Hoffenheim,de Bundesliga,21-006,2002,4,1,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,7ec723b7
2332,Moses Simon,ng NGA,FWMF,Nantes,fr Ligue 1,27-239,1995,22,20,1685,18.7,5,3,8,4,1,1,3,0,3.9,2.9,2.8,5.7,98,39,146,0.27,0.16,0.43,0.21,0.37,0.21,0.15,0.36,0.15,0.30,Matches,5f3eaaf5
2333,Unai Simón,es ESP,GK,Athletic Club,es La Liga,25-270,1997,22,22,1935,21.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,5dcf3e90
2334,Lassine Sinayoko,ml MLI,MFFW,Auxerre,fr Ligue 1,23-090,1999,24,14,1262,14.0,0,2,2,0,0,0,2,1,2.3,2.3,1.8,4.1,42,60,126,0.00,0.14,0.14,0.00,0.14,0.17,0.13,0.29,0.17,0.29,Matches,5e5249c8
2335,Wilfried Singo,ci CIV,DF,Torino,it Serie A,22-073,2000,19,13,1257,14.0,1,1,2,1,0,0,3,0,1.3,1.3,0.8,2.1,30,45,60,0.07,0.07,0.14,0.07,0.14,0.09,0.06,0.15,0.09,0.15,Matches,8b609c34
2336,Luis Sinisterra,co COL,FW,Leeds United,eng Premier League,23-264,1999,12,8,537,6.0,2,0,2,2,0,0,3,1,1.8,1.8,0.2,2.1,18,21,52,0.34,0.00,0.34,0.34,0.34,0.31,0.04,0.34,0.31,0.34,Matches,8e16dd48
2337,Daley Sinkgraven,nl NED,DFMF,Leverkusen,de Bundesliga,27-247,1995,9,4,321,3.6,0,1,1,0,0,0,1,0,0.1,0.1,0.9,1.0,7,9,16,0.00,0.28,0.28,0.00,0.28,0.04,0.24,0.28,0.04,0.28,Matches,73000a79
2338,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,34-351,1988,5,4,420,4.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0d8a37c2
2339,Hugo Siquet,be BEL,DF,Freiburg,de Bundesliga,20-242,2002,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,c6cf860f
2340,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,25-132,1997,16,8,812,9.0,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.6,8,28,35,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches,0f8418aa
2341,Moussa Sissoko,fr FRA,MF,Nantes,fr Ligue 1,33-204,1989,19,15,1316,14.6,1,0,1,1,0,0,3,0,1.7,1.7,0.8,2.5,21,65,45,0.07,0.00,0.07,0.07,0.07,0.12,0.06,0.17,0.12,0.17,Matches,2acd49b9
2342,Tim Skarke,de GER,DFMF,Union Berlin,de Bundesliga,26-182,1996,3,0,53,0.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,3,0,10,0.00,0.00,0.00,0.00,0.00,0.39,0.02,0.41,0.39,0.41,Matches,65857fdf
2343,Tim Skarke,de GER,FWMF,Schalke 04,de Bundesliga,26-182,1996,3,3,212,2.4,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,1,7,12,0.00,0.00,0.00,0.00,0.00,0.09,0.16,0.26,0.09,0.26,Matches,65857fdf
2344,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,27-302,1995,22,22,1956,21.7,5,1,6,5,0,0,4,0,3.4,3.4,1.2,4.6,35,112,32,0.23,0.05,0.28,0.23,0.28,0.16,0.05,0.21,0.16,0.21,Matches,c2211709
2345,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,22-173,2000,11,6,467,5.2,1,0,1,1,0,0,3,0,0.2,0.2,0.3,0.5,7,25,15,0.19,0.00,0.19,0.19,0.19,0.04,0.06,0.10,0.04,0.10,Matches,6250083a
2346,Leo Skiri Østigård,no NOR,DF,Napoli,it Serie A,23-100,1999,4,2,220,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,9,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,b35a7399
2347,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,31-307,1991,25,25,2250,25.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,ab4449d6
2348,Robert Skov,dk DEN,DF,Hoffenheim,de Bundesliga,26-292,1996,17,14,1073,11.9,3,2,5,1,2,2,1,0,3.2,1.7,1.6,3.2,37,42,88,0.25,0.17,0.42,0.08,0.25,0.27,0.13,0.40,0.14,0.27,Matches,ff98492b
2349,Milan Škriniar,sk SVK,DF,Inter,it Serie A,28-025,1995,21,20,1769,19.7,0,0,0,0,0,0,5,1,0.8,0.8,0.3,1.1,16,81,10,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches,30f5ffa9
2350,Naatan Skyttä,fi FIN,MF,Toulouse,fr Ligue 1,20-305,2002,2,0,23,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,2,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.40,0.40,0.40,Matches,d7547531
2351,Islam Slimani,dz ALG,FW,Brest,fr Ligue 1,34-263,1988,16,11,986,11.0,1,1,2,1,0,1,5,0,2.5,1.7,1.2,2.9,11,26,61,0.09,0.09,0.18,0.09,0.18,0.23,0.11,0.33,0.16,0.26,Matches,ffec9769
2352,Chris Smalling,eng ENG,DF,Roma,it Serie A,33-106,1989,24,23,2133,23.7,3,0,3,3,0,0,5,0,1.2,1.2,0.2,1.4,4,33,7,0.13,0.00,0.13,0.13,0.13,0.05,0.01,0.06,0.05,0.06,Matches,b6964eb6
2353,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,31-313,1991,24,24,2043,22.7,0,1,1,0,0,0,8,0,0.5,0.5,0.6,1.1,17,67,19,0.00,0.04,0.04,0.00,0.04,0.02,0.03,0.05,0.02,0.05,Matches,20b104bc
2354,Emile Smith Rowe,eng ENG,FWMF,Arsenal,eng Premier League,22-223,2000,7,0,108,1.2,0,1,1,0,0,0,0,0,0.3,0.3,0.9,1.2,2,3,11,0.00,0.83,0.83,0.00,0.83,0.22,0.77,0.98,0.22,0.98,Matches,17695062
2355,Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,de Bundesliga,22-203,2000,8,3,381,4.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,15,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,c967f6b8
2356,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,31-189,1991,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,839c14e1
2357,Cédric Soares,pt POR,DF,Fulham,eng Premier League,31-189,1991,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,839c14e1
2358,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,31-130,1991,16,16,1265,14.1,0,0,0,0,0,0,4,0,0.0,0.0,1.1,1.1,10,63,15,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.00,0.08,Matches,c05f2f8c
2359,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,27-322,1995,7,5,475,5.3,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.5,12,15,24,0.00,0.19,0.19,0.00,0.19,0.02,0.07,0.09,0.02,0.09,Matches,2ccd89a3
2360,Rubén Sobrino,es ESP,MFFW,Cádiz,es La Liga,30-280,1992,20,15,1374,15.3,1,1,2,1,0,0,5,0,2.9,2.9,0.6,3.6,25,18,40,0.07,0.07,0.13,0.07,0.13,0.19,0.04,0.23,0.19,0.23,Matches,19b776e9
2361,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,23-272,1999,9,3,342,3.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,7,3,18,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches,5fa714d5
2362,Dominic Solanke,eng ENG,FWMF,Bournemouth,eng Premier League,25-175,1997,20,19,1701,18.9,3,4,7,3,0,0,1,0,4.1,4.1,2.0,6.1,32,26,94,0.16,0.21,0.37,0.16,0.37,0.22,0.10,0.32,0.22,0.32,Matches,e77dc3b2
2363,Augusto Solari,ar ARG,MFFW,Celta Vigo,es La Liga,31-064,1992,9,2,207,2.3,0,1,1,0,0,0,0,0,0.3,0.3,0.2,0.5,4,10,10,0.00,0.43,0.43,0.00,0.43,0.12,0.08,0.19,0.12,0.19,Matches,3ca6106c
2364,Ola Solbakken,no NOR,MFFW,Roma,it Serie A,24-182,1998,5,1,104,1.2,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,2,6,15,0.87,0.00,0.87,0.87,0.87,0.23,0.00,0.23,0.23,0.23,Matches,78f13530
2365,Nikola Soldo,hr CRO,DF,Köln,de Bundesliga,22-042,2001,7,6,593,6.6,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.7,3,15,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches,4f627629
2366,Carlos Soler,es ESP,MF,Valencia,es La Liga,26-065,1997,3,3,242,2.7,1,0,1,0,1,1,0,0,0.9,0.2,0.2,0.4,3,13,7,0.37,0.00,0.37,0.00,0.00,0.35,0.08,0.43,0.06,0.14,Matches,fed17f5a
2367,Carlos Soler,es ESP,MF,Paris S-G,fr Ligue 1,26-065,1997,17,9,763,8.5,2,2,4,2,0,0,0,0,1.1,1.1,1.0,2.1,16,39,42,0.24,0.24,0.47,0.24,0.47,0.13,0.12,0.25,0.13,0.25,Matches,fed17f5a
