Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches,-9999
2249,Jadon Sancho,eng ENG,FWMF,Manchester Utd,eng Premier League,22-349,2000,9.5,45,4.76,41,0,3,1,0,0,7,0.74,5,0,2,0,0,0,Matches,dbf053da
2250,Alex Sandro,br BRA,DF,Juventus,it Serie A,32-042,1991,16.2,29,1.79,26,0,1,0,1,1,3,0.19,3,0,0,0,0,0,Matches,0d82903c
2251,Leroy Sané,de GER,FWMF,Bayern Munich,de Bundesliga,27-057,1996,14.5,62,4.27,49,1,4,4,2,2,9,0.62,8,0,0,1,0,0,Matches,2b114be3
2252,Sidi Sané,de GER,FW,Schalke 04,de Bundesliga,19-322,2003,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,6a52a6c6
2253,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,28-203,1994,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,6e7f1353
2254,Morgan Sanson,fr FRA,MF,Strasbourg,fr Ligue 1,28-203,1994,4.6,10,2.18,7,0,0,1,1,1,1,0.22,1,0,0,0,0,0,Matches,6e7f1353
2255,Nicola Sansone,it ITA,FW,Bologna,it Serie A,31-180,1991,4.7,14,2.99,8,0,2,1,3,0,2,0.43,0,0,0,0,2,0,Matches,7eb97a8e
2256,Baptiste Santamaria,fr FRA,MF,Rennes,fr Ligue 1,28-000,1995,12.5,29,2.32,27,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches,5e22e2a4
2257,Riccardo Saponara,it ITA,FW,Fiorentina,it Serie A,31-078,1991,8.9,37,4.16,26,0,3,5,2,1,3,0.34,2,0,0,1,0,0,Matches,3bb7af3b
2258,Pablo Sarabia,es ESP,FWMF,Wolves,eng Premier League,30-302,1992,5.2,19,3.64,12,5,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches,9744ff80
2259,Pablo Sarabia,es ESP,FWMF,Paris S-G,fr Ligue 1,30-302,1992,4.1,19,4.61,12,6,0,0,1,0,1,0.24,1,0,0,0,0,0,Matches,9744ff80
2260,Muhammed Saracevic Cham,at AUT,MF,Clermont Foot,fr Ligue 1,22-164,2000,15.4,46,2.99,33,8,0,4,1,0,3,0.19,3,0,0,0,0,0,Matches,f527a32c
2261,Jeremy Sarmiento,ec ECU,MF,Brighton,eng Premier League,20-266,2002,1.9,10,5.20,6,0,1,2,1,0,2,1.04,2,0,0,0,0,0,Matches,ac0d576d
2262,Amin Sarr,se SWE,FW,Lyon,fr Ligue 1,21-363,2001,2.9,2,0.68,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches,d5326924
2263,Malang Sarr,fr FRA,DF,Monaco,fr Ligue 1,24-045,1999,7.0,8,1.15,8,0,0,0,0,0,1,0.14,1,0,0,0,0,0,Matches,4315f30d
2264,Martin Satriano,uy URU,FW,Empoli,it Serie A,22-017,2001,16.0,28,1.75,20,0,2,2,3,1,3,0.19,2,0,0,1,0,0,Matches,86383d0e
2265,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,31-077,1991,20.0,93,4.65,49,28,7,0,9,0,6,0.30,3,2,0,0,1,0,Matches,6bde367b
2266,Esteban Saveljich,me MNE,FW,Rayo Vallecano,es La Liga,31-293,1991,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,79f2a5f5
2267,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,32-060,1991,15.6,9,0.58,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,f6ac68c1
2268,Joe Scally,us USA,DF,M'Gladbach,de Bundesliga,20-068,2002,18.9,26,1.37,19,2,1,1,3,0,3,0.16,2,1,0,0,0,0,Matches,236f02cd
2269,Giorgio Scalvini,it ITA,DF,Atalanta,it Serie A,19-088,2003,14.6,18,1.23,16,0,2,0,0,0,3,0.21,3,0,0,0,0,0,Matches,1e9aa637
2270,Gianluca Scamacca,it ITA,FW,West Ham,eng Premier League,24-067,1999,10.3,24,2.33,20,0,1,2,0,1,1,0.10,1,0,0,0,0,0,Matches,8790f988
2271,Gustavo Scarpa,br BRA,MFFW,Nott'ham Forest,eng Premier League,29-063,1994,1.8,9,5.06,3,1,1,1,2,1,0,0.00,0,0,0,0,0,0,Matches,2964fd20
2272,Kevin Schade,de GER,FWMF,Brentford,eng Premier League,21-102,2001,0.8,4,5.22,3,0,1,0,0,0,3,3.91,2,0,1,0,0,0,Matches,52afb588
2273,Kevin Schade,de GER,FWMF,Freiburg,de Bundesliga,21-102,2001,2.0,1,0.49,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches,52afb588
2274,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,23-330,1999,8.4,10,1.19,8,0,0,0,2,0,2,0.24,1,0,0,0,1,0,Matches,049751d7
2275,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,31-079,1991,21.8,38,1.74,26,0,2,7,1,2,2,0.09,1,0,0,0,0,1,Matches,c8aa95da
2276,Derry Scherhant,de GER,FW,Hertha BSC,de Bundesliga,20-119,2002,2.1,2,0.96,0,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches,93cba339
2277,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,27-044,1996,10.5,27,2.58,20,0,1,3,3,0,2,0.19,2,0,0,0,0,0,Matches,5d4f7d61
2278,Kingsley Schindler,de GER,DFMF,Köln,de Bundesliga,29-240,1993,7.7,12,1.55,11,0,0,0,1,0,1,0.13,1,0,0,0,0,0,Matches,bd527260
2279,Xaver Schlager,at AUT,MF,RB Leipzig,de Bundesliga,25-162,1997,16.3,27,1.66,23,0,0,0,2,2,5,0.31,5,0,0,0,0,0,Matches,8f056768
2280,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,25-315,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,f6bdc830
2281,Keven Schlotterbeck,de GER,DF,Bochum,de Bundesliga,25-315,1997,6.2,3,0.48,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,f6bdc830
2282,Nico Schlotterbeck,de GER,DF,Dortmund,de Bundesliga,23-098,1999,22.3,26,1.17,21,0,0,2,1,2,6,0.27,4,0,0,0,0,2,Matches,34e12499
2283,Jeffrey Schlupp,gh GHA,MFFW,Crystal Palace,eng Premier League,30-076,1992,19.9,29,1.46,25,0,1,2,1,0,3,0.15,2,0,0,0,1,0,Matches,3312f911
2284,Kasper Schmeichel,dk DEN,GK,Nice,fr Ligue 1,36-124,1986,24.0,10,0.42,7,3,0,0,0,0,1,0.04,0,1,0,0,0,0,Matches,53af52f3
2285,Romano Schmid,at AUT,MF,Werder Bremen,de Bundesliga,23-041,2000,11.8,31,2.62,26,0,3,1,1,0,2,0.17,2,0,0,0,0,0,Matches,220ace7e
2286,Niklas Schmidt,de GER,MF,Werder Bremen,de Bundesliga,25-008,1998,8.4,32,3.80,23,1,3,3,2,0,3,0.36,1,0,0,1,1,0,Matches,b9ae8560
2287,Benno Schmitz,de GER,DF,Köln,de Bundesliga,28-112,1994,18.2,36,1.98,27,8,0,0,1,0,1,0.06,1,0,0,0,0,0,Matches,ad00b1a8
2288,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,26-056,1997,16.6,26,1.57,24,0,0,1,0,1,3,0.18,3,0,0,0,0,0,Matches,2cfae697
2289,Perr Schuurs,nl NED,DF,Torino,it Serie A,23-103,1999,16.1,12,0.75,10,0,0,0,1,1,2,0.12,2,0,0,0,0,0,Matches,e613313c
2290,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,27-318,1995,23.0,3,0.13,3,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches,87436846
2291,Alexander Schwolow,de GER,GK,Schalke 04,de Bundesliga,30-280,1992,17.0,8,0.47,3,4,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches,0d55d942
2292,Demba Seck,sn SEN,FWMF,Torino,it Serie A,22-027,2001,4.2,9,2.11,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,16463a79
2293,Haris Seferović,ch SUI,FWMF,Celta Vigo,es La Liga,31-015,1992,2.1,8,3.83,3,0,2,1,2,0,1,0.48,0,0,1,0,0,0,Matches,a45eac1f
2294,Jacopo Segre,it ITA,DF,Torino,it Serie A,26-020,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,3cb132e6
2295,Paul Seguin,de GER,MF,Union Berlin,de Bundesliga,27-345,1995,5.7,19,3.33,18,0,0,0,0,1,3,0.53,3,0,0,0,0,0,Matches,8872ed17
2296,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,22-278,2000,19.5,19,0.98,12,0,1,1,4,1,0,0.00,0,0,0,0,0,0,Matches,cea59f02
2297,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,28-048,1995,3.1,8,2.55,4,0,1,1,2,0,3,0.96,1,0,1,0,1,0,Matches,1238a3f9
2298,Davie Selke,de GER,FW,Köln,de Bundesliga,28-048,1995,2.5,4,1.57,2,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches,1238a3f9
2299,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,31-011,1992,26.0,2,0.08,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,834b5c4c
2300,Nélson Semedo,pt POR,DF,Wolves,eng Premier League,29-113,1993,18.1,23,1.27,19,0,0,2,2,0,2,0.11,2,0,0,0,0,0,Matches,d04b94db
2301,Vivaldo Semedo,pt POR,FW,Udinese,it Serie A,18-040,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,b6baba31
2302,Antoine Semenyo,gh GHA,FWMF,Bournemouth,eng Premier League,23-061,2000,2.2,5,2.27,2,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches,efd2ec23
2303,Marvin Senaya,tg TOG,DF,Strasbourg,fr Ligue 1,22-040,2001,0.1,1,10.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,1d383c10
2304,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,25-303,1997,18.9,7,0.37,6,1,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches,35141f4c
2305,Stefano Sensi,it ITA,MF,Monza,it Serie A,27-216,1995,12.8,50,3.91,28,15,0,2,4,1,6,0.47,5,0,0,0,1,0,Matches,b70bde8f
2306,Jaime Seoane,es ESP,MF,Getafe,es La Liga,26-046,1997,3.4,10,2.96,7,1,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches,a62b4888
2307,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,31-305,1991,17.0,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,343f753a
2308,Suat Serdar,de GER,MF,Hertha BSC,de Bundesliga,25-332,1997,16.9,31,1.83,21,1,4,2,2,1,1,0.06,1,0,0,0,0,0,Matches,b3325a30
2309,Leonardo Sernicola,it ITA,DF,Cremonese,it Serie A,25-222,1997,18.7,42,2.24,31,5,0,3,3,0,2,0.11,2,0,0,0,0,0,Matches,dd7febd8
2310,Ryan Sessegnon,eng ENG,DF,Tottenham,eng Premier League,22-295,2000,9.0,23,2.55,16,0,0,5,1,1,2,0.22,1,0,0,1,0,0,Matches,6aa3e78b
2311,Stephan El Shaarawy,it ITA,DFMF,Roma,it Serie A,30-133,1992,9.1,31,3.39,20,4,5,2,0,0,2,0.22,1,0,1,0,0,0,Matches,d3aaad90
2312,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,27-240,1995,19.5,47,2.42,37,5,1,1,3,0,6,0.31,6,0,0,0,0,0,Matches,9c94165b
2313,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,31-010,1992,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,3727dd3c
2314,Jonjo Shelvey,eng ENG,MF,Nott'ham Forest,eng Premier League,31-010,1992,2.9,7,2.40,5,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,3727dd3c
2315,Eldor Shomurodov,uz UZB,FW,Spezia,it Serie A,27-253,1995,3.3,6,1.81,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,57469b2d
2316,Eldor Shomurodov,uz UZB,FW,Roma,it Serie A,27-253,1995,1.3,2,1.51,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches,57469b2d
2317,Kaj Sierhuis,nl NED,FWMF,Reims,fr Ligue 1,24-316,1998,0.5,1,1.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,9c2b1f11
2318,Vincent Sierro,ch SUI,FWMF,Toulouse,fr Ligue 1,27-152,1995,0.6,2,3.33,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,92ffb8f9
2319,Kiliann Sildillia,fr FRA,DFMF,Freiburg,de Bundesliga,20-297,2002,18.1,23,1.27,12,7,1,1,2,0,5,0.28,2,1,1,1,0,0,Matches,313254a3
2320,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,27-123,1995,15.1,53,3.51,38,0,3,7,5,0,10,0.66,7,0,0,3,0,0,Matches,3effaa34
2321,Bernardo Silva,pt POR,MFFW,Manchester City,eng Premier League,28-211,1994,19.0,59,3.11,49,1,4,1,3,1,10,0.53,9,0,0,0,1,0,Matches,3eb22ec9
2322,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,25-221,1997,21.5,65,3.02,47,14,2,1,0,1,11,0.51,7,4,0,0,0,0,Matches,30af8b93
2323,David Silva,es ESP,MF,Real Sociedad,es La Liga,37-060,1986,12.7,38,2.99,31,0,1,3,1,2,10,0.79,9,0,0,0,0,1,Matches,e2716bd0
2324,Rui Silva,pt POR,GK,Betis,es La Liga,29-030,1994,18.0,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,ea83bfa6
2325,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,38-168,1984,20.1,12,0.60,11,1,0,0,0,0,2,0.10,2,0,0,0,0,0,Matches,86e7deaf
2326,Marco Silvestri,it ITA,GK,Udinese,it Serie A,32-007,1991,25.0,6,0.24,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0d422df7
2327,Abdallah Sima,sn SEN,FW,Angers,fr Ligue 1,21-265,2001,13.9,26,1.87,16,0,1,3,6,0,5,0.36,1,0,1,0,3,0,Matches,fdbde523
2328,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,22-310,2000,9.4,9,0.96,6,0,0,1,2,0,0,0.00,0,0,0,0,0,0,Matches,fcb27134
2329,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,27-247,1995,2.2,6,2.67,6,0,0,0,0,0,2,0.89,2,0,0,0,0,0,Matches,343c0d52
2330,Ellis Simms,eng ENG,FW,Everton,eng Premier League,22-063,2001,1.1,2,1.76,2,0,0,0,0,0,1,0.88,1,0,0,0,0,0,Matches,26d3b5be
2331,Eduardo Simões,pt POR,DF,Hoffenheim,de Bundesliga,21-007,2002,1.0,2,2.05,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches,7ec723b7
2332,Moses Simon,ng NGA,FWMF,Nantes,fr Ligue 1,27-240,1995,18.7,59,3.15,40,9,5,4,1,0,2,0.11,2,0,0,0,0,0,Matches,5f3eaaf5
2333,Unai Simón,es ESP,GK,Athletic Club,es La Liga,25-271,1997,21.5,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,5dcf3e90
2334,Lassine Sinayoko,ml MLI,MFFW,Auxerre,fr Ligue 1,23-091,1999,14.0,42,3.00,30,0,3,5,4,0,5,0.36,3,0,0,0,2,0,Matches,5e5249c8
2335,Wilfried Singo,ci CIV,DF,Torino,it Serie A,22-074,2000,14.0,29,2.08,17,0,6,5,1,0,4,0.29,2,0,1,1,0,0,Matches,8b609c34
2336,Luis Sinisterra,co COL,FW,Leeds United,eng Premier League,23-265,1999,6.0,22,3.69,17,0,2,1,2,0,1,0.17,0,0,1,0,0,0,Matches,8e16dd48
2337,Daley Sinkgraven,nl NED,DFMF,Leverkusen,de Bundesliga,27-248,1995,3.6,7,1.96,5,0,1,1,0,0,2,0.56,1,0,0,1,0,0,Matches,73000a79
2338,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,34-352,1988,4.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0d8a37c2
2339,Hugo Siquet,be BEL,DF,Freiburg,de Bundesliga,20-243,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,c6cf860f
2340,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,25-133,1997,9.0,16,1.78,11,0,0,2,3,0,1,0.11,1,0,0,0,0,0,Matches,0f8418aa
2341,Moussa Sissoko,fr FRA,MF,Nantes,fr Ligue 1,33-205,1989,14.6,27,1.85,24,0,0,3,0,0,1,0.07,1,0,0,0,0,0,Matches,2acd49b9
2342,Tim Skarke,de GER,DFMF,Union Berlin,de Bundesliga,26-183,1996,0.6,1,1.70,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,65857fdf
2343,Tim Skarke,de GER,FWMF,Schalke 04,de Bundesliga,26-183,1996,2.4,12,5.09,8,2,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches,65857fdf
2344,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,27-303,1995,21.7,37,1.70,32,0,0,3,0,2,4,0.18,4,0,0,0,0,0,Matches,c2211709
2345,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,22-174,2000,5.2,11,2.12,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,6250083a
2346,Leo Skiri Østigård,no NOR,DF,Napoli,it Serie A,23-101,1999,2.4,3,1.23,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,b35a7399
2347,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,31-308,1991,25.0,2,0.08,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,ab4449d6
2348,Robert Skov,dk DEN,DF,Hoffenheim,de Bundesliga,26-293,1996,11.9,38,3.19,27,3,1,5,2,0,3,0.25,2,0,0,1,0,0,Matches,ff98492b
2349,Milan Škriniar,sk SVK,DF,Inter,it Serie A,28-026,1995,19.7,11,0.56,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,30f5ffa9
2350,Naatan Skyttä,fi FIN,MF,Toulouse,fr Ligue 1,20-306,2002,0.3,3,11.74,3,0,0,0,0,0,1,3.91,1,0,0,0,0,0,Matches,d7547531
2351,Islam Slimani,dz ALG,FW,Brest,fr Ligue 1,34-264,1988,11.0,23,2.10,22,0,0,1,0,0,3,0.27,3,0,0,0,0,0,Matches,ffec9769
2352,Chris Smalling,eng ENG,DF,Roma,it Serie A,33-107,1989,23.7,7,0.30,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,b6964eb6
2353,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,31-314,1991,22.7,16,0.70,13,1,0,2,0,0,1,0.04,1,0,0,0,0,0,Matches,20b104bc
2354,Emile Smith Rowe,eng ENG,FWMF,Arsenal,eng Premier League,22-224,2000,1.2,8,6.61,5,1,0,2,0,0,1,0.83,1,0,0,0,0,0,Matches,17695062
2355,Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,de Bundesliga,22-204,2000,4.2,1,0.24,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,c967f6b8
2356,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,31-190,1991,0.3,1,3.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,839c14e1
2357,Cédric Soares,pt POR,DF,Fulham,eng Premier League,31-190,1991,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,839c14e1
2358,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,31-131,1991,14.1,23,1.64,21,1,0,0,1,0,1,0.07,1,0,0,0,0,0,Matches,c05f2f8c
2359,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,27-323,1995,5.3,6,1.14,3,0,0,0,1,2,1,0.19,0,0,0,0,0,1,Matches,2ccd89a3
2360,Rubén Sobrino,es ESP,MFFW,Cádiz,es La Liga,30-281,1992,15.3,23,1.51,17,0,0,2,3,1,3,0.20,3,0,0,0,0,0,Matches,19b776e9
2361,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,23-273,1999,3.8,6,1.58,3,2,0,0,1,0,2,0.53,1,0,0,0,1,0,Matches,5fa714d5
2362,Dominic Solanke,eng ENG,FWMF,Bournemouth,eng Premier League,25-176,1997,18.9,32,1.69,18,1,4,8,1,0,9,0.48,6,1,0,2,0,0,Matches,e77dc3b2
2363,Augusto Solari,ar ARG,MFFW,Celta Vigo,es La Liga,31-065,1992,2.3,5,2.16,5,0,0,0,0,0,2,0.87,2,0,0,0,0,0,Matches,3ca6106c
2364,Ola Solbakken,no NOR,MFFW,Roma,it Serie A,24-183,1998,1.2,1,0.87,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,78f13530
2365,Nikola Soldo,hr CRO,DF,Köln,de Bundesliga,22-043,2001,6.6,4,0.61,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches,4f627629
2366,Carlos Soler,es ESP,MF,Valencia,es La Liga,26-066,1997,2.7,6,2.23,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,fed17f5a
2367,Carlos Soler,es ESP,MF,Paris S-G,fr Ligue 1,26-066,1997,8.5,24,2.83,18,1,0,1,4,0,7,0.82,6,0,0,0,1,0,Matches,fed17f5a
2368,François-Joseph Sollacaro,fr FRA,GK,Ajaccio,fr Ligue 1,28-353,1994,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,f19f32b1
2369,Manor Solomon,il ISR,FW,Fulham,eng Premier League,23-228,1999,2.3,5,2.17,5,0,0,0,0,0,1,0.43,1,0,0,0,0,0,Matches,886f9aac
2370,Yann Sommer,ch SUI,GK,Bayern Munich,de Bundesliga,34-082,1988,8.0,1,0.12,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,420c18a1
2371,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,34-082,1988,10.0,2,0.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,420c18a1
2372,Brandon Soppy,fr FRA,DF,Udinese,it Serie A,21-016,2002,1.0,4,4.00,2,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches,28f66c2e
2373,Brandon Soppy,fr FRA,DF,Atalanta,it Serie A,21-016,2002,6.3,20,3.15,15,0,1,1,3,0,6,0.95,5,0,0,0,1,0,Matches,28f66c2e
2374,David Soria,es ESP,GK,Getafe,es La Liga,29-339,1993,24.0,3,0.12,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,8f8c6934
2375,Roberto Soriano,it ITA,FWMF,Bologna,it Serie A,32-029,1991,13.6,42,3.08,33,1,1,2,4,1,3,0.22,2,0,0,1,0,0,Matches,9d4c45d6
2376,Borna Sosa,hr CRO,DFMF,Stuttgart,de Bundesliga,25-047,1998,13.0,63,4.85,38,23,0,1,1,0,6,0.46,5,1,0,0,0,0,Matches,af0d79a9
2377,Joaquin Sosa,uy URU,DF,Bologna,it Serie A,21-058,2002,6.6,2,0.30,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,50841bef
2378,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,19-080,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,3aa74860
2379,Florian Sotoca,fr FRA,FWMF,Lens,fr Ligue 1,32-135,1990,23.5,100,4.25,81,0,2,13,3,1,13,0.55,11,0,0,1,1,0,Matches,7a42d0df
2380,Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,23-279,1999,4.8,26,5.40,21,0,1,2,2,0,2,0.42,2,0,0,0,0,0,Matches,94816803
2381,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,28-010,1995,21.2,40,1.89,33,0,0,6,0,1,1,0.05,1,0,0,0,0,0,Matches,6613c819
2382,Matìas Soulé,ar ARG,MFDF,Juventus,it Serie A,19-328,2003,2.6,15,5.67,8,1,3,1,2,0,0,0.00,0,0,0,0,0,0,Matches,c13ddd3e
2383,Moussa Soumano,fr FRA,FWMF,Ajaccio,fr Ligue 1,17-243,2005,1.4,3,2.18,2,0,1,0,0,0,1,0.73,0,0,1,0,0,0,Matches,86a49468
2384,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,30-264,1992,13.7,6,0.44,6,0,0,0,0,0,1,0.07,1,0,0,0,0,0,Matches,7b075c75
2385,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,24-010,1999,9.8,6,0.61,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches,ae59b359
2386,Arnaud Souquet,fr FRA,DFFW,Montpellier,fr Ligue 1,31-025,1992,4.0,5,1.25,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,4e0afc5d
2387,Dyego Sousa,pt POR,FW,Almería,es La Liga,33-176,1989,3.9,8,2.07,5,0,2,1,0,0,1,0.26,1,0,0,0,0,0,Matches,e4738e91
2388,Harry Souttar,au AUS,DF,Leicester City,eng Premier League,24-138,1998,5.0,3,0.60,3,0,0,0,0,0,1,0.20,1,0,0,0,0,0,Matches,0a6cb1b1
2389,Vinicius Souza,br BRA,MF,Espanyol,es La Liga,23-265,1999,21.0,24,1.15,19,0,1,2,1,1,2,0.10,2,0,0,0,0,0,Matches,6a8a7af8
2390,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,26-031,1997,19.8,32,1.62,25,0,2,2,1,2,2,0.10,1,0,1,0,0,0,Matches,4c6facae
2391,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,26-290,1996,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,21166ff4
2392,Kevin Spadanuda,ch SUI,MFFW,Ajaccio,fr Ligue 1,26-052,1997,5.4,4,0.74,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches,a45a5d95
2393,Djed Spence,eng ENG,FWDF,Tottenham,eng Premier League,22-212,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,9bc9a519
2394,Djed Spence,eng ENG,DF,Rennes,fr Ligue 1,22-212,2000,4.9,7,1.42,5,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches,9bc9a519
2395,Stijn Spierings,nl NED,MF,Toulouse,fr Ligue 1,26-362,1996,26.0,39,1.50,36,0,1,0,2,0,5,0.19,3,0,1,0,1,0,Matches,a08985b8
2396,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,29-349,1993,12.0,31,2.59,23,2,3,0,3,0,4,0.33,3,0,1,0,0,0,Matches,3626daea
2397,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,30-303,1992,6.9,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,ac4003af
2398,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,26-337,1996,3.3,1,0.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,558807c0
2399,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,24-114,1998,14.9,40,2.68,25,9,2,0,3,1,5,0.34,3,1,1,0,0,0,Matches,0f59a7bf
